instance,algorithm,seed,run,best_veh,best_dist,cpu_time,valid
rc203,QLEARNING,2,2,3,1066.95,10.9688,1
rc203,QLEARNING,3,3,3,1075.37,11.2969,1
rc203,QLEARNING,1,1,3,1068.08,13.6406,1
rc203,QLEARNING,4,4,3,1094.48,11.5312,1
rc203,QLEARNING,5,5,4,950.01,13.0312,1
rc203,QLEARNING,6,6,3,1067.15,12.9844,1
rc203,QLEARNING,7,7,3,1074.67,12.0781,1
rc204,CLASSIC,1,1,3,816.348,9.9375,1
rc203,QLEARNING,8,8,3,1088.58,13.3281,1
rc203,QLEARNING,9,9,3,1113.16,13.125,1
rc203,QLEARNING,10,10,3,1083.8,13.125,1
rc204,CLASSIC,2,2,3,809.271,11.5938,1
rc204,CLASSIC,3,3,3,827.197,10.2656,1
rc204,CLASSIC,4,4,3,818.314,10.125,1
rc204,CLASSIC,5,5,3,816.327,10.1406,1
rc204,CLASSIC,6,6,3,816.327,9.95312,1
rc204,CLASSIC,7,7,3,803.928,9.60938,1
rc204,CLASSIC,9,9,3,839.762,9.39062,1
rc204,CLASSIC,8,8,3,798.464,10.5312,1
rc204,CLASSIC,10,10,3,818.382,11.1719,1
rc204,QLEARNING,1,1,3,834.404,10.7969,1
rc204,QLEARNING,2,2,3,798.563,10.3125,1
rc204,QLEARNING,4,4,3,816.327,10.8125,1
rc204,QLEARNING,3,3,3,798.563,12.1875,1
rc204,QLEARNING,7,7,3,798.563,9.29688,1
rc204,QLEARNING,5,5,3,810.628,12.2188,1
rc204,QLEARNING,6,6,3,808.504,11.3906,1
rc204,QLEARNING,10,10,3,816.327,11,1
rc204,QLEARNING,9,9,3,798.563,11.5469,1
rc204,QLEARNING,8,8,3,803.774,13.125,1
rc205,CLASSIC,2,2,4,1306.08,7.90625,1
rc205,CLASSIC,1,1,4,1320.9,8.21875,1
rc205,CLASSIC,4,4,4,1331.15,9.46875,1
rc205,CLASSIC,3,3,4,1329.44,10.6406,1
rc205,CLASSIC,5,5,4,1335.9,9.5,1
rc205,CLASSIC,6,6,4,1336.77,10.2188,1
rc205,CLASSIC,10,10,4,1316.41,9.21875,1
rc205,CLASSIC,9,9,4,1314.44,10.1875,1
rc205,CLASSIC,7,7,4,1365.62,11.5469,1
rc205,CLASSIC,8,8,4,1338.82,11.5312,1
rc205,QLEARNING,1,1,4,1332.93,8.82812,1
rc205,QLEARNING,3,3,4,1327.35,8.92188,1
rc205,QLEARNING,2,2,4,1303.37,10.3125,1
rc205,QLEARNING,4,4,4,1334.41,9.03125,1
rc205,QLEARNING,5,5,4,1321,9.20312,1
rc205,QLEARNING,6,6,4,1345.52,8.57812,1
rc205,QLEARNING,7,7,4,1340.04,9.67188,1
rc205,QLEARNING,8,8,4,1340.01,9.76562,1
rc205,QLEARNING,9,9,4,1329.66,9.17188,1
rc206,CLASSIC,1,1,4,1097.1,8.53125,1
rc205,QLEARNING,10,10,4,1343.36,11.3906,1
rc206,CLASSIC,2,2,3,1190.67,8.84375,1
rc206,CLASSIC,4,4,4,1091.42,8.21875,1
rc206,CLASSIC,3,3,4,1090.78,10.9844,1
rc206,CLASSIC,7,7,4,1085.16,8.79688,1
rc206,CLASSIC,5,5,4,1091.24,10.4375,1
rc206,CLASSIC,6,6,4,1091.14,9.9375,1
rc206,CLASSIC,8,8,4,1091.42,8.17188,1
rc206,CLASSIC,9,9,4,1081.83,8.15625,1
rc206,QLEARNING,1,1,4,1092.52,7.875,1
rc206,CLASSIC,10,10,4,1085,9.4375,1
rc206,QLEARNING,2,2,3,1161.28,8.3125,1
rc206,QLEARNING,4,4,3,1161.84,7.79688,1
rc206,QLEARNING,3,3,3,1167.88,10.2188,1
rc206,QLEARNING,5,5,3,1165.05,9.67188,1
rc206,QLEARNING,6,6,3,1181.1,9.57812,1
rc206,QLEARNING,7,7,4,1093.4,10.3438,1
rc206,QLEARNING,8,8,3,1146.32,10.4531,1
rc206,QLEARNING,9,9,3,1153.69,9.89062,1
rc206,QLEARNING,10,10,3,1161.28,9.01562,1
rc207,CLASSIC,1,1,3,1090.28,9.95312,1
rc207,CLASSIC,3,3,4,1025.77,9.60938,1
rc207,CLASSIC,2,2,4,1006.4,10.5625,1
rc207,CLASSIC,4,4,4,1015.59,11.1562,1
rc207,CLASSIC,5,5,4,1024.51,10.1719,1
rc207,CLASSIC,6,6,4,1016,10.5,1
rc207,CLASSIC,8,8,3,1092.12,9.85938,1
rc207,CLASSIC,7,7,4,1005.02,10.9375,1
rc207,CLASSIC,9,9,3,1104.88,9.65625,1
rc207,CLASSIC,10,10,4,1018.26,9.07812,1
rc207,QLEARNING,2,2,4,1006.56,10.2031,1
rc207,QLEARNING,1,1,4,1026.08,11.3438,1
rc207,QLEARNING,3,3,3,1071.42,12.0938,1
rc207,QLEARNING,4,4,3,1096.33,10.375,1
rc207,QLEARNING,5,5,3,1084.6,9.98438,1
rc207,QLEARNING,6,6,4,1031.1,11.125,1
rc207,QLEARNING,7,7,4,1021.67,10.1875,1
rc207,QLEARNING,8,8,3,1128.22,10.5312,1
rc207,QLEARNING,9,9,3,1090.28,9.17188,1
rc207,QLEARNING,10,10,3,1061.14,10.1875,1
rc208,CLASSIC,1,1,3,829.695,10.4688,1
rc208,CLASSIC,2,2,3,829.695,9.96875,1
rc208,CLASSIC,3,3,3,829.695,9.65625,1
rc208,CLASSIC,4,4,3,845.584,8.64062,1
rc208,CLASSIC,5,5,3,867.291,8.98438,1
rc208,CLASSIC,7,7,3,839.129,8.40625,1
rc208,CLASSIC,6,6,3,852.864,9.92188,1
rc208,CLASSIC,8,8,3,829.695,10.8125,1
rc208,QLEARNING,2,2,3,847.942,9.625,1
rc208,CLASSIC,9,9,3,865.664,10.7031,1
rc208,QLEARNING,3,3,3,832.361,10.2969,1
rc208,CLASSIC,10,10,3,829.695,11.1875,1
rc208,QLEARNING,1,1,3,832.361,13.625,1
rc208,QLEARNING,5,5,3,829.695,10.7969,1
rc208,QLEARNING,4,4,3,873.261,11.6406,1
rc208,QLEARNING,6,6,3,832.361,8.96875,1
rc208,QLEARNING,8,8,3,828.709,10.1406,1
rc208,QLEARNING,7,7,3,829.695,10.4062,1
rc208,QLEARNING,9,9,3,829.695,9.8125,1
rc208,QLEARNING,10,10,3,853.382,9.75,1
