instance,size,class,algorithm,seed,run,best_veh,best_dist,cpu_time,valid
C2_6_9,600,C2,QLEARNING,10,10,19,8444.24,88.0625,1
C2_6_10,600,C2,CLASSIC,1,1,20,7722.6,79.25,1
C2_6_10,600,C2,CLASSIC,2,2,19,8096.57,78.1875,1
C2_6_10,600,C2,CLASSIC,3,3,19,7767.46,78.6719,1
C2_6_10,600,C2,CLASSIC,4,4,19,8299.63,79.3906,1
C2_6_10,600,C2,CLASSIC,5,5,19,7984.9,79.4844,1
C2_6_10,600,C2,CLASSIC,6,6,19,7799.53,78.8281,1
C2_6_10,600,C2,CLASSIC,7,7,19,7939.56,78.7188,1
C2_6_10,600,C2,CLASSIC,8,8,19,8016.34,79.2812,1
C2_6_10,600,C2,CLASSIC,9,9,19,7852.62,79.0625,1
C2_6_10,600,C2,CLASSIC,10,10,19,7862.49,79.0938,1
C2_6_10,600,C2,QLEARNING,1,1,19,7582.46,82.1406,1
C2_6_10,600,C2,QLEARNING,2,2,19,7985.43,83.1562,1
C2_6_10,600,C2,QLEARNING,3,3,19,7793.02,84.3594,1
C2_6_10,600,C2,QLEARNING,4,4,19,7985.94,82.625,1
C2_6_10,600,C2,QLEARNING,5,5,19,7718.08,83.1719,1
C2_6_10,600,C2,QLEARNING,6,6,18,7519.74,80.9844,1
C2_6_10,600,C2,QLEARNING,7,7,19,7966.98,84.375,1
C2_6_10,600,C2,QLEARNING,8,8,19,7838.27,81.75,1
C2_6_10,600,C2,QLEARNING,9,9,18,8042.69,81.8281,1
C2_6_10,600,C2,QLEARNING,10,10,18,7787.96,81.5,1
R1_6_1,600,R1,CLASSIC,1,1,59,22225.4,61.1406,1
R1_6_1,600,R1,CLASSIC,2,2,59,22347.4,61.8594,1
R1_6_1,600,R1,CLASSIC,3,3,59,22141.3,60.6562,1
R1_6_1,600,R1,CLASSIC,4,4,59,22442,61.4688,1
R1_6_1,600,R1,CLASSIC,5,5,59,22315.5,61.9219,1
R1_6_1,600,R1,CLASSIC,6,6,59,22192.6,62.0156,1
R1_6_1,600,R1,CLASSIC,7,7,59,22186.5,61,1
R1_6_1,600,R1,CLASSIC,8,8,59,22286.1,61.5312,1
R1_6_1,600,R1,CLASSIC,9,9,59,22207.5,60.7969,1
R1_6_1,600,R1,CLASSIC,10,10,59,22318.5,61.0156,1
R1_6_1,600,R1,QLEARNING,1,1,59,22164.4,52.2812,1
R1_6_1,600,R1,QLEARNING,2,2,59,22142.8,52,1
R1_6_1,600,R1,QLEARNING,3,3,59,22057.5,52.7188,1
R1_6_1,600,R1,QLEARNING,4,4,59,22246.9,51.2031,1
R1_6_1,600,R1,QLEARNING,5,5,59,21915.6,50.75,1
R1_6_1,600,R1,QLEARNING,6,6,59,22240.5,51.5469,1
R1_6_1,600,R1,QLEARNING,7,7,59,22279.5,51.3594,1
R1_6_1,600,R1,QLEARNING,8,8,59,22218.3,52.7188,1
R1_6_1,600,R1,QLEARNING,9,9,59,21989.9,51.8906,1
R1_6_1,600,R1,QLEARNING,10,10,59,22172.8,50.6406,1
R1_6_2,600,R1,CLASSIC,1,1,55,19820.2,66.0938,1
R1_6_2,600,R1,CLASSIC,2,2,55,19851.9,66.2188,1
R1_6_2,600,R1,CLASSIC,3,3,55,20206.7,66.1875,1
R1_6_2,600,R1,CLASSIC,4,4,55,20004.5,65.5781,1
R1_6_2,600,R1,CLASSIC,5,5,55,19826.7,65.0625,1
R1_6_2,600,R1,CLASSIC,6,6,55,19589.1,65.5625,1
R1_6_2,600,R1,CLASSIC,7,7,55,20077.6,65.4062,1
R1_6_2,600,R1,CLASSIC,8,8,55,19717.7,66.0938,1
R1_6_2,600,R1,CLASSIC,9,9,55,20039.9,65.6094,1
R1_6_2,600,R1,CLASSIC,10,10,55,19854.4,66.75,1
R1_6_2,600,R1,QLEARNING,1,1,55,19862.8,64.1406,1
R1_6_2,600,R1,QLEARNING,2,2,55,19699.4,68.0625,1
R1_6_2,600,R1,QLEARNING,3,3,55,19648.7,65.4844,1
R1_6_2,600,R1,QLEARNING,4,4,55,19628,65.4062,1
R1_6_2,600,R1,QLEARNING,5,5,55,19806.6,64.8281,1
R1_6_2,600,R1,QLEARNING,6,6,55,19666.4,68.125,1
R1_6_2,600,R1,QLEARNING,7,7,55,19640,65.4375,1
R1_6_2,600,R1,QLEARNING,8,8,55,19665,63.3125,1
R1_6_2,600,R1,QLEARNING,9,9,55,19887.4,64.0938,1
R1_6_2,600,R1,QLEARNING,10,10,55,19710,64.3594,1
R1_6_3,600,R1,CLASSIC,1,1,55,18035.8,71.875,1
R1_6_3,600,R1,CLASSIC,2,2,55,17963.3,72.4688,1
R1_6_3,600,R1,CLASSIC,3,3,55,18020.6,72,1
R1_6_3,600,R1,CLASSIC,4,4,55,17885.8,72.0781,1
R1_6_3,600,R1,CLASSIC,5,5,55,17951.1,72.4844,1
R1_6_3,600,R1,CLASSIC,6,6,55,17878.4,71.2656,1
R1_6_3,600,R1,CLASSIC,7,7,55,18026.6,72.3281,1
R1_6_3,600,R1,CLASSIC,8,8,55,17864.4,72.9062,1
R1_6_3,600,R1,CLASSIC,9,9,55,17980,73.0469,1
R1_6_3,600,R1,CLASSIC,10,10,55,17873.1,73.2656,1
R1_6_3,600,R1,QLEARNING,1,1,55,17722.1,74.2344,1
R1_6_3,600,R1,QLEARNING,2,2,55,17801.2,72.5625,1
R1_6_3,600,R1,QLEARNING,3,3,55,17613,73.1094,1
R1_6_3,600,R1,QLEARNING,4,4,55,17704.8,71.4844,1
R1_6_3,600,R1,QLEARNING,5,5,55,17659.3,71.7031,1
R1_6_3,600,R1,QLEARNING,6,6,55,17743.4,71.1719,1
R1_6_3,600,R1,QLEARNING,7,7,55,17712.3,72.3281,1
R1_6_3,600,R1,QLEARNING,8,8,55,17785.1,73.0938,1
R1_6_3,600,R1,QLEARNING,9,9,55,17647,70.6875,1
R1_6_3,600,R1,QLEARNING,10,10,55,17775.5,69.7969,1
R1_6_4,600,R1,CLASSIC,1,1,54,20634.9,24.2031,1
R1_6_4,600,R1,CLASSIC,2,2,55,16541.2,67.9062,1
R1_6_4,600,R1,CLASSIC,3,3,54,20309.7,31.6875,1
R1_6_4,600,R1,CLASSIC,4,4,54,19825.7,23.1406,1
R1_6_4,600,R1,CLASSIC,5,5,54,19392.4,23.8281,1
R1_6_4,600,R1,CLASSIC,6,6,54,21521.5,38.7969,1
R1_6_4,600,R1,CLASSIC,7,7,54,17349.5,65.8281,1
R1_6_4,600,R1,CLASSIC,8,8,54,20052.1,36.4219,1
R1_6_4,600,R1,CLASSIC,9,9,55,16641.8,65.7812,1
R1_6_4,600,R1,CLASSIC,10,10,54,21296.3,23.9219,1
R1_6_4,600,R1,QLEARNING,1,1,54,19245.6,45.1094,1
R1_6_4,600,R1,QLEARNING,2,2,54,19011.1,42.3438,1
R1_6_4,600,R1,QLEARNING,3,3,54,18894,47.2031,1
R1_6_4,600,R1,QLEARNING,4,4,54,19341.1,48.2656,1
R1_6_4,600,R1,QLEARNING,5,5,54,18896.5,45.1406,1
R1_6_4,600,R1,QLEARNING,6,6,54,17115.6,63.7344,1
R1_6_4,600,R1,QLEARNING,7,7,54,17103.8,64.7656,1
R1_6_4,600,R1,QLEARNING,8,8,54,18993.8,43.8281,1
R1_6_4,600,R1,QLEARNING,9,9,55,16343.3,67.5938,1
R1_6_4,600,R1,QLEARNING,10,10,54,19465.5,41.9688,1
R1_6_5,600,R1,CLASSIC,1,1,55,20803.7,49.9688,1
R1_6_5,600,R1,CLASSIC,2,2,55,20402.6,49.8438,1
R1_6_5,600,R1,CLASSIC,3,3,55,20677.3,49.5938,1
R1_6_5,600,R1,CLASSIC,4,4,55,20684.8,50.6094,1
R1_6_5,600,R1,CLASSIC,5,5,55,20673.8,50.7188,1
R1_6_5,600,R1,CLASSIC,6,6,55,20620.2,49.6406,1
R1_6_5,600,R1,CLASSIC,7,7,55,20472.5,49.5625,1
R1_6_5,600,R1,CLASSIC,8,8,55,20350.4,49.6719,1
R1_6_5,600,R1,CLASSIC,9,9,55,20679.4,50.25,1
R1_6_5,600,R1,CLASSIC,10,10,55,20500.3,50.1562,1
R1_6_5,600,R1,QLEARNING,1,1,55,20224.3,35.9844,1
R1_6_5,600,R1,QLEARNING,2,2,55,20354.9,41.375,1
R1_6_5,600,R1,QLEARNING,3,3,55,20198.6,39.6094,1
R1_6_5,600,R1,QLEARNING,4,4,55,20272.1,40.7812,1
R1_6_5,600,R1,QLEARNING,5,5,55,20385.1,37.2969,1
R1_6_5,600,R1,QLEARNING,6,6,55,20525.8,39.1562,1
R1_6_5,600,R1,QLEARNING,7,7,55,20356.8,37.9688,1
R1_6_5,600,R1,QLEARNING,8,8,55,20658.2,37.1562,1
R1_6_5,600,R1,QLEARNING,9,9,55,20389,40.125,1
R1_6_5,600,R1,QLEARNING,10,10,55,20389,37.9219,1
R1_6_6,600,R1,CLASSIC,1,1,55,19044.6,67.2031,1
R1_6_6,600,R1,CLASSIC,2,2,55,18793.7,66.5312,1
R1_6_6,600,R1,CLASSIC,3,3,55,18988.1,65.25,1
R1_6_6,600,R1,CLASSIC,4,4,55,19035.7,66.6562,1
R1_6_6,600,R1,CLASSIC,5,5,55,19148.3,65.2812,1
R1_6_6,600,R1,CLASSIC,6,6,55,18794.2,66.5156,1
R1_6_6,600,R1,CLASSIC,7,7,55,18977.7,66.5312,1
R1_6_6,600,R1,CLASSIC,8,8,55,19222.3,66.625,1
R1_6_6,600,R1,CLASSIC,9,9,55,18786.9,66.3906,1
R1_6_6,600,R1,CLASSIC,10,10,55,19005.3,66.7031,1
R1_6_6,600,R1,QLEARNING,1,1,55,18951,67.125,1
R1_6_6,600,R1,QLEARNING,2,2,55,18813.2,68.0625,1
R1_6_6,600,R1,QLEARNING,3,3,55,18649,66.6719,1
R1_6_6,600,R1,QLEARNING,4,4,55,18688.4,66.8906,1
R1_6_6,600,R1,QLEARNING,5,5,55,18732.1,67.2969,1
R1_6_6,600,R1,QLEARNING,6,6,55,18835.7,65.4375,1
R1_6_6,600,R1,QLEARNING,7,7,55,18751.1,65.25,1
R1_6_6,600,R1,QLEARNING,8,8,55,18798,67.6562,1
R1_6_6,600,R1,QLEARNING,9,9,55,18591.3,66.1719,1
R1_6_6,600,R1,QLEARNING,10,10,55,18603.9,67,1
R1_6_7,600,R1,CLASSIC,1,1,55,17535.3,72.6875,1
R1_6_7,600,R1,CLASSIC,2,2,55,17646.2,73.2969,1
R1_6_7,600,R1,CLASSIC,3,3,55,17626.6,74.375,1
R1_6_7,600,R1,CLASSIC,4,4,55,17420.2,71.9844,1
R1_6_7,600,R1,CLASSIC,5,5,55,17358.2,73.0625,1
R1_6_7,600,R1,CLASSIC,6,6,55,17756.5,72.9375,1
R1_6_7,600,R1,CLASSIC,7,7,55,17658.4,72.2031,1
R1_6_7,600,R1,CLASSIC,8,8,55,17556.9,72.9531,1
R1_6_7,600,R1,CLASSIC,9,9,55,17778.5,73,1
R1_6_7,600,R1,CLASSIC,10,10,55,17624.2,72.0469,1
R1_6_7,600,R1,QLEARNING,1,1,55,17383.7,71.1719,1
R1_6_7,600,R1,QLEARNING,2,2,55,17150.1,73.2812,1
R1_6_7,600,R1,QLEARNING,3,3,55,17206.6,72.6562,1
R1_6_7,600,R1,QLEARNING,4,4,55,17251.9,72.9219,1
R1_6_7,600,R1,QLEARNING,5,5,55,17410.6,74.6562,1
R1_6_7,600,R1,QLEARNING,6,6,55,17211.6,72.5156,1
R1_6_7,600,R1,QLEARNING,7,7,55,17294.1,71.2344,1
R1_6_7,600,R1,QLEARNING,8,8,55,17305.9,72.0156,1
R1_6_7,600,R1,QLEARNING,9,9,55,17434.2,71.9844,1
R1_6_7,600,R1,QLEARNING,10,10,55,17367.8,69.8281,1
R1_6_8,600,R1,CLASSIC,1,1,54,20342.8,22.7812,1
R1_6_8,600,R1,CLASSIC,2,2,54,18065,63.7344,1
R1_6_8,600,R1,CLASSIC,3,3,55,16323.2,66.4844,1
R1_6_8,600,R1,CLASSIC,4,4,54,20412.7,27.9062,1
R1_6_8,600,R1,CLASSIC,5,5,55,16297.1,65.4219,1
R1_6_8,600,R1,CLASSIC,6,6,54,19622.2,18.8594,1
R1_6_8,600,R1,CLASSIC,7,7,54,19488.5,27.2344,1
R1_6_8,600,R1,CLASSIC,8,8,54,18714.7,22.0469,1
R1_6_8,600,R1,CLASSIC,9,9,54,19372.8,21.2031,1
R1_6_8,600,R1,CLASSIC,10,10,54,19157.1,31.9375,1
R1_6_8,600,R1,QLEARNING,1,1,54,19093.5,35.5,1
R1_6_8,600,R1,QLEARNING,2,2,54,18675.5,36.6094,1
R1_6_8,600,R1,QLEARNING,3,3,54,19968.8,33.5781,1
R1_6_8,600,R1,QLEARNING,4,4,54,18330.9,49.4688,1
R1_6_8,600,R1,QLEARNING,5,5,54,19108.4,34.9062,1
R1_6_8,600,R1,QLEARNING,6,6,54,17611.5,39.8594,1
R1_6_8,600,R1,QLEARNING,7,7,54,16591.3,63.2969,1
R1_6_8,600,R1,QLEARNING,8,8,54,18403.2,38.1406,1
R1_6_8,600,R1,QLEARNING,9,9,54,18530.9,37.8594,1
R1_6_8,600,R1,QLEARNING,10,10,54,16987.9,60.9688,1
R1_6_9,600,R1,CLASSIC,1,1,55,19922.4,48.375,1
R1_6_9,600,R1,CLASSIC,2,2,55,19881.9,48.6094,1
R1_6_9,600,R1,CLASSIC,3,3,55,19926.7,48.7344,1
R1_6_9,600,R1,CLASSIC,4,4,55,20019.1,48.625,1
R1_6_9,600,R1,CLASSIC,5,5,55,19822.9,47.3438,1
R1_6_9,600,R1,CLASSIC,6,6,55,19912.8,48.5938,1
R1_6_9,600,R1,CLASSIC,7,7,55,19811,48.7812,1
R1_6_9,600,R1,CLASSIC,8,8,55,19874,48.9844,1
R1_6_9,600,R1,CLASSIC,9,9,55,20022.8,52.5938,1
R1_6_9,600,R1,CLASSIC,10,10,55,20092.7,48.375,1
R1_6_9,600,R1,QLEARNING,1,1,55,19689.5,49.4688,1
R1_6_9,600,R1,QLEARNING,2,2,55,19438.9,49.5938,1
R1_6_9,600,R1,QLEARNING,3,3,55,19454.9,47.5781,1
R1_6_9,600,R1,QLEARNING,4,4,55,19433.1,49.5781,1
R1_6_9,600,R1,QLEARNING,5,5,55,19596.7,48.5781,1
R1_6_9,600,R1,QLEARNING,6,6,55,19568.7,49.9688,1
R1_6_9,600,R1,QLEARNING,7,7,55,19657,49.1406,1
R1_6_9,600,R1,QLEARNING,8,8,55,19453.8,48.9531,1
R1_6_9,600,R1,QLEARNING,9,9,55,19669,47.3906,1
R1_6_9,600,R1,QLEARNING,10,10,55,19571.1,48.2188,1
R1_6_10,600,R1,CLASSIC,1,1,55,18743.1,47.3906,1
R1_6_10,600,R1,CLASSIC,2,2,55,18680.1,47.9062,1
R1_6_10,600,R1,CLASSIC,3,3,55,18630.1,48.625,1
R1_6_10,600,R1,CLASSIC,4,4,55,18658.5,48.6875,1
R1_6_10,600,R1,CLASSIC,5,5,55,18651,48.2188,1
R1_6_10,600,R1,CLASSIC,6,6,55,18486.9,49.1094,1
R1_6_10,600,R1,CLASSIC,7,7,55,18610.2,48.6562,1
R1_6_10,600,R1,CLASSIC,8,8,55,18723.7,48.3906,1
R1_6_10,600,R1,CLASSIC,9,9,55,18642,48.5625,1
R1_6_10,600,R1,CLASSIC,10,10,55,18819.4,48.1719,1
R1_6_10,600,R1,QLEARNING,1,1,55,18592.5,47.0156,1
R1_6_10,600,R1,QLEARNING,2,2,55,18503.5,46.9531,1
R1_6_10,600,R1,QLEARNING,3,3,55,18454.1,46.9844,1
R1_6_10,600,R1,QLEARNING,4,4,55,18444.9,48.0625,1
R1_6_10,600,R1,QLEARNING,5,5,55,18598.2,47.8125,1
R1_6_10,600,R1,QLEARNING,6,6,55,18486.2,47.3906,1
R1_6_10,600,R1,QLEARNING,7,7,55,18440.1,48.6406,1
R1_6_10,600,R1,QLEARNING,8,8,55,18384.4,46.6875,1
R1_6_10,600,R1,QLEARNING,9,9,55,18522.7,47.2344,1
R1_6_10,600,R1,QLEARNING,10,10,55,18589,48.2188,1
R2_6_1,600,R2,CLASSIC,1,1,12,18620.8,62.1875,1
R2_6_1,600,R2,CLASSIC,2,2,12,18539.6,63,1
R2_6_1,600,R2,CLASSIC,3,3,12,18974.2,61.375,1
R2_6_1,600,R2,CLASSIC,4,4,12,18744.6,62.3125,1
R2_6_1,600,R2,CLASSIC,5,5,12,18708.2,61.3594,1
R2_6_1,600,R2,CLASSIC,6,6,12,18916.1,62.2656,1
R2_6_1,600,R2,CLASSIC,7,7,12,18762.3,61.5938,1
R2_6_1,600,R2,CLASSIC,8,8,12,18820.8,61.1719,1
R2_6_1,600,R2,CLASSIC,9,9,13,18176.8,62.9531,1
R2_6_1,600,R2,CLASSIC,10,10,12,18688.9,60.625,1
R2_6_1,600,R2,QLEARNING,1,1,12,18707.4,58.1562,1
R2_6_1,600,R2,QLEARNING,2,2,12,18727.6,59.9531,1
R2_6_1,600,R2,QLEARNING,3,3,12,18471.7,58.5625,1
R2_6_1,600,R2,QLEARNING,4,4,12,18978.5,56.6406,1
R2_6_1,600,R2,QLEARNING,5,5,12,18657.7,58.5156,1
R2_6_1,600,R2,QLEARNING,6,6,12,18648.9,60.0469,1
R2_6_1,600,R2,QLEARNING,7,7,12,18848.3,58.6562,1
R2_6_1,600,R2,QLEARNING,8,8,12,18909.5,57.25,1
R2_6_1,600,R2,QLEARNING,9,9,12,18665.7,56.625,1
R2_6_1,600,R2,QLEARNING,10,10,12,18980.8,56.7812,1
R2_6_2,600,R2,CLASSIC,1,1,11,15714.8,90.25,1
R2_6_2,600,R2,CLASSIC,2,2,11,15856.2,91.2969,1
R2_6_2,600,R2,CLASSIC,3,3,12,15103.7,89.5625,1
R2_6_2,600,R2,CLASSIC,4,4,11,15800.6,90.8906,1
R2_6_2,600,R2,CLASSIC,5,5,12,15571.9,87.3125,1
R2_6_2,600,R2,CLASSIC,6,6,12,15621.2,91.1562,1
R2_6_2,600,R2,CLASSIC,7,7,11,15807.2,91.7031,1
R2_6_2,600,R2,CLASSIC,8,8,11,15808.1,86.5,1
R2_6_2,600,R2,CLASSIC,9,9,11,16082.9,89.25,1
R2_6_2,600,R2,CLASSIC,10,10,12,15478.8,90.75,1
R2_6_2,600,R2,QLEARNING,1,1,11,15930.4,90.5625,1
R2_6_2,600,R2,QLEARNING,2,2,11,15977.4,92.8125,1
R2_6_2,600,R2,QLEARNING,3,3,11,16173,88.25,1
R2_6_2,600,R2,QLEARNING,4,4,12,15177.3,96.8281,1
R2_6_2,600,R2,QLEARNING,5,5,11,16245.5,92.7031,1
R2_6_2,600,R2,QLEARNING,6,6,11,15947.9,91.6719,1
R2_6_2,600,R2,QLEARNING,7,7,11,16228.8,95.0938,1
R2_6_2,600,R2,QLEARNING,8,8,11,15777.8,93.0469,1
R2_6_2,600,R2,QLEARNING,9,9,11,16617.1,93.3125,1
R2_6_2,600,R2,QLEARNING,10,10,11,16202.1,92.7969,1
R2_6_3,600,R2,CLASSIC,1,1,11,12174,102.469,1
R2_6_3,600,R2,CLASSIC,2,2,11,12002.4,100.062,1
R2_6_3,600,R2,CLASSIC,3,3,11,12248.4,99.4375,1
R2_6_3,600,R2,CLASSIC,4,4,11,12036.9,102.109,1
R2_6_3,600,R2,CLASSIC,5,5,11,12282.5,101.406,1
R2_6_3,600,R2,CLASSIC,6,6,11,12149.6,100.969,1
R2_6_3,600,R2,CLASSIC,7,7,11,12014.1,101.922,1
R2_6_3,600,R2,CLASSIC,8,8,11,12310.1,100.734,1
R2_6_3,600,R2,CLASSIC,9,9,11,12236.5,102.078,1
R2_6_3,600,R2,CLASSIC,10,10,11,12148.8,102.422,1
R2_6_3,600,R2,QLEARNING,1,1,11,12061.5,106.453,1
R2_6_3,600,R2,QLEARNING,2,2,11,12394.4,108.828,1
R2_6_3,600,R2,QLEARNING,3,3,11,11888.1,108.922,1
R2_6_3,600,R2,QLEARNING,4,4,11,12105.7,102.328,1
R2_6_3,600,R2,QLEARNING,5,5,11,12135.6,110.688,1
R2_6_3,600,R2,QLEARNING,6,6,11,12287.2,106.578,1
R2_6_3,600,R2,QLEARNING,7,7,11,12274.6,106.188,1
R2_6_3,600,R2,QLEARNING,8,8,11,12556.2,106.188,1
R2_6_3,600,R2,QLEARNING,9,9,11,12303.6,104.375,1
R2_6_3,600,R2,QLEARNING,10,10,11,12321.5,105.812,1
R2_6_4,600,R2,CLASSIC,1,1,11,8725.06,106.719,1
R2_6_4,600,R2,CLASSIC,2,2,11,8863.28,106.984,1
R2_6_4,600,R2,CLASSIC,3,3,11,8677.11,107.312,1
R2_6_4,600,R2,CLASSIC,4,4,11,8491.98,106.672,1
R2_6_4,600,R2,CLASSIC,5,5,11,8727.49,107.672,1
R2_6_4,600,R2,CLASSIC,6,6,11,8604.82,106.688,1
R2_6_4,600,R2,CLASSIC,7,7,11,8659.24,107.359,1
R2_6_4,600,R2,CLASSIC,8,8,11,8779.9,107.875,1
R2_6_4,600,R2,CLASSIC,9,9,11,8826.91,108.109,1
R2_6_4,600,R2,CLASSIC,10,10,11,8538.64,107.328,1
R2_6_4,600,R2,QLEARNING,1,1,11,8801.79,109.5,1
R2_6_4,600,R2,QLEARNING,2,2,11,8551.18,110.641,1
R2_6_4,600,R2,QLEARNING,3,3,11,8692.64,110.969,1
R2_6_4,600,R2,QLEARNING,4,4,11,8566.74,110.828,1
R2_6_4,600,R2,QLEARNING,5,5,11,8616.79,111.078,1
R2_6_4,600,R2,QLEARNING,6,6,11,8772.54,108.625,1
R2_6_4,600,R2,QLEARNING,7,7,11,8670.42,108.766,1
R2_6_4,600,R2,QLEARNING,8,8,11,8958.69,111.375,1
R2_6_4,600,R2,QLEARNING,9,9,11,8986.72,109.016,1
R2_6_4,600,R2,QLEARNING,10,10,11,8738.48,112.031,1
R2_6_5,600,R2,CLASSIC,1,1,11,16084,60.1875,1
R2_6_5,600,R2,CLASSIC,2,2,12,15687.7,62.7344,1
R2_6_5,600,R2,CLASSIC,3,3,11,16058,60.2031,1
R2_6_5,600,R2,CLASSIC,4,4,11,16190.1,59.7812,1
R2_6_5,600,R2,CLASSIC,5,5,11,16053.2,59.7031,1
R2_6_5,600,R2,CLASSIC,6,6,11,15842.1,59.5156,1
R2_6_5,600,R2,CLASSIC,7,7,11,16242.2,59.5781,1
R2_6_5,600,R2,CLASSIC,8,8,11,16105.3,59.8281,1
R2_6_5,600,R2,CLASSIC,9,9,11,16265,59.6719,1
R2_6_5,600,R2,CLASSIC,10,10,11,15974.3,59.1562,1
R2_6_5,600,R2,QLEARNING,1,1,11,15904.4,59.9688,1
R2_6_5,600,R2,QLEARNING,2,2,11,16068.8,60.6406,1
R2_6_5,600,R2,QLEARNING,3,3,11,16324,59.875,1
R2_6_5,600,R2,QLEARNING,4,4,11,16142.9,60.4844,1
R2_6_5,600,R2,QLEARNING,5,5,11,16461.8,59.7344,1
R2_6_5,600,R2,QLEARNING,6,6,11,16439.5,59.5312,1
R2_6_5,600,R2,QLEARNING,7,7,11,16181.2,58.9688,1
R2_6_5,600,R2,QLEARNING,8,8,11,16273.2,62.8594,1
R2_6_5,600,R2,QLEARNING,9,9,12,15814.4,62.0312,1
R2_6_5,600,R2,QLEARNING,10,10,11,16425.4,59.6875,1
R2_6_6,600,R2,CLASSIC,1,1,11,13643.8,82.9688,1
R2_6_6,600,R2,CLASSIC,2,2,11,13443.6,83.3125,1
R2_6_6,600,R2,CLASSIC,3,3,11,13432.6,83.7812,1
R2_6_6,600,R2,CLASSIC,4,4,11,13582.2,83.25,1
R2_6_6,600,R2,CLASSIC,5,5,11,13501.3,84.2188,1
R2_6_6,600,R2,CLASSIC,6,6,11,13604.3,83.4688,1
R2_6_6,600,R2,CLASSIC,7,7,11,13450.5,83.2969,1
R2_6_6,600,R2,CLASSIC,8,8,11,13539,83.8438,1
R2_6_6,600,R2,CLASSIC,9,9,11,13475.2,82.8906,1
R2_6_6,600,R2,CLASSIC,10,10,11,13630,83.3594,1
R2_6_6,600,R2,QLEARNING,1,1,11,13842.9,87.4844,1
R2_6_6,600,R2,QLEARNING,2,2,11,13511.4,87.8438,1
R2_6_6,600,R2,QLEARNING,3,3,11,13709.1,88.2656,1
R2_6_6,600,R2,QLEARNING,4,4,11,13534.2,89.2031,1
R2_6_6,600,R2,QLEARNING,5,5,11,13721.3,89.4219,1
R2_6_6,600,R2,QLEARNING,6,6,11,13860,86.0625,1
R2_6_6,600,R2,QLEARNING,7,7,11,13464.2,87.8281,1
R2_6_6,600,R2,QLEARNING,8,8,11,13558.4,87.0156,1
R2_6_6,600,R2,QLEARNING,9,9,11,13559,87.9062,1
R2_6_6,600,R2,QLEARNING,10,10,11,13478.6,89.2812,1
R2_6_7,600,R2,CLASSIC,1,1,11,10921.8,99.2656,1
R2_6_7,600,R2,CLASSIC,2,2,11,10961.4,99.8906,1
R2_6_7,600,R2,CLASSIC,3,3,11,10917.9,99.5156,1
R2_6_7,600,R2,CLASSIC,4,4,11,10797.8,102.547,1
R2_6_7,600,R2,CLASSIC,5,5,11,10974.5,100.422,1
R2_6_7,600,R2,CLASSIC,6,6,11,10901.1,99.5625,1
R2_6_7,600,R2,CLASSIC,7,7,11,10890,100.531,1
R2_6_7,600,R2,CLASSIC,8,8,11,10866.5,100.75,1
R2_6_7,600,R2,CLASSIC,9,9,11,11213.6,99.5625,1
R2_6_7,600,R2,CLASSIC,10,10,11,10946.4,100.328,1
R2_6_7,600,R2,QLEARNING,1,1,11,11180.6,105.75,1
R2_6_7,600,R2,QLEARNING,2,2,11,11012.3,105.297,1
R2_6_7,600,R2,QLEARNING,3,3,11,10907.2,105.906,1
R2_6_7,600,R2,QLEARNING,4,4,11,10913.6,105.516,1
R2_6_7,600,R2,QLEARNING,5,5,11,11154.9,103.438,1
R2_6_7,600,R2,QLEARNING,6,6,11,10888.3,105.422,1
R2_6_7,600,R2,QLEARNING,7,7,11,11008.8,109.234,1
R2_6_7,600,R2,QLEARNING,8,8,11,11036.3,109.203,1
R2_6_7,600,R2,QLEARNING,9,9,11,10772.1,106.031,1
R2_6_7,600,R2,QLEARNING,10,10,11,10882.4,104.938,1
R2_6_8,600,R2,CLASSIC,1,1,11,8343.27,104.141,1
R2_6_8,600,R2,CLASSIC,2,2,11,8349.49,106.656,1
R2_6_8,600,R2,CLASSIC,3,3,11,8318.51,104.953,1
R2_6_8,600,R2,CLASSIC,4,4,11,8359.62,107.047,1
R2_6_8,600,R2,CLASSIC,5,5,11,8429.66,105.422,1
R2_6_8,600,R2,CLASSIC,6,6,11,8341.66,106.812,1
R2_6_8,600,R2,CLASSIC,7,7,11,8378.01,107.109,1
R2_6_8,600,R2,CLASSIC,8,8,11,8101.43,105.547,1
R2_6_8,600,R2,CLASSIC,9,9,11,8187.06,106.094,1
R2_6_8,600,R2,CLASSIC,10,10,11,8249.38,105.078,1
R2_6_8,600,R2,QLEARNING,1,1,11,8095.46,107.875,1
R2_6_8,600,R2,QLEARNING,2,2,11,8234.09,107.391,1
R2_6_8,600,R2,QLEARNING,3,3,11,8250.64,107.016,1
R2_6_8,600,R2,QLEARNING,4,4,11,8326.65,108.062,1
R2_6_8,600,R2,QLEARNING,5,5,11,8275.43,107.281,1
R2_6_8,600,R2,QLEARNING,6,6,11,8302.45,105.906,1
R2_6_8,600,R2,QLEARNING,7,7,11,8388.53,107.344,1
R2_6_8,600,R2,QLEARNING,8,8,11,8066.04,106.156,1
R2_6_8,600,R2,QLEARNING,9,9,11,8378.25,109.203,1
R2_6_8,600,R2,QLEARNING,10,10,11,8595.57,106.641,1
R2_6_9,600,R2,CLASSIC,1,1,11,14631.4,62.9375,1
